_id,action,data,raw,time,user
6AkAzYSiPmYRbPXyk,user justification,"{'strings': {'Name': '', 'Keyword': 'meeting', 'Person': 'Xin', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T00:00:00', 'end': '2020-05-08T23:59:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""meeting"" with people ""Xin"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT', 'type': 'search from table', 'reasoningText': 'Initial search to see what Xin has been up to', 'reasoningSelect': 'Just exploring the data'}","""{\""reasoningText\"":\""Initial search to see what Xin has been up to\"",\""reasoningSelect\"":\""Just exploring the data\"",\""searchText\"":\""Calendar Entry from Anna's Computer mentioning \\\""meeting\\\"" with people \\\""Xin\\\"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT\""}""",1594924343517.0,1601372983
vvtDywQiSyefAF7Mb,search,"{'strings': {'Name': '', 'Keyword': 'meeting', 'Person': 'Xin', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T00:00:00', 'end': '2020-05-08T23:59:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""meeting"" with people ""Xin"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT', 'type': 'search from table', 'reasoningText': 'Initial search to see what Xin has been up to', 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/meeting/i"",""$and"":[{""Person"":""/Xin/i""}],""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588996740},""End Time"":{""$gte"":1588564800}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1594924343524.0002,1601372983
onQrFkmJPRMiScfgL,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1594924343546.0,1601372983
Zmqd6jXXXuSeJDRus,switch display tabs,{'tab': 'searchTable'},"""{\""tab\"":\""searchTable\""}""",1594924343548.0,1601372983
AnFB83AWpyEdazCk8,search,"{'strings': {'Name': '', 'Keyword': 'meeting', 'Person': 'Xin', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T00:00:00', 'end': '2020-05-08T23:59:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""meeting"" with people ""Xin"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT', 'type': 'search from table', 'reasoningText': 'Initial search to see what Xin has been up to', 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/meeting/i"",""$and"":[{""Person"":""/Xin/i""}],""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588996740},""End Time"":{""$gte"":1588564800}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1594924343549.0002,1601372983
ekZqcmjPMkdGPq7Ry,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b250'}, 'Body': 'Daryl and Xin daily Scrum standup meeting in conference room B', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588598100, 'Importance': 0, 'Keyword': 'Daryl Xin standup scrum software meeting', 'Name': 'calendar_88000', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Daryl Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588597200, 'Title': 'Software team standup'}",{},1594924346527.0,1601372983
ixNC3d3u2oPKXRW2q,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b252'}, 'Body': 'Daryl and Xin daily Scrum standup meeting in conference room B\n\nNote: Canceled; Daryl and Xin traveling', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588684500, 'Importance': 0, 'Keyword': 'Daryl Xin standup scrum software meeting', 'Name': 'calendar_88001', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Daryl Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588683600, 'Title': 'Software team standup (canceled)'}",{},1594924350461.0,1601372983
dPcvBDf2jnaggvLEu,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b251'}, 'Body': 'Daryl and Xin daily Scrum standup meeting in conference room B\n\nNote: Canceled; Daryl and Xin traveling', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588770900, 'Importance': 0, 'Keyword': 'Daryl Xin standup scrum software meeting', 'Name': 'calendar_88002', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Daryl Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588770000, 'Title': 'Software team standup (canceled)'}",{},1594924354951.0,1601372983
9tavLsYTEBBpEiubi,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b253'}, 'Body': 'Daryl and Xin daily Scrum standup meeting in conference room B\n\nNote: Canceled; Daryl and Xin traveling', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588857300, 'Importance': 0, 'Keyword': 'Daryl Xin standup scrum software meeting', 'Name': 'calendar_88003', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Daryl Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588856400, 'Title': 'Software team standup (canceled)'}",{},1594924357888.0,1601372983
HiZm9MWHkmodwGqWE,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b254'}, 'Body': 'Daryl and Xin daily Scrum standup meeting in conference room B', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588943700, 'Importance': 0, 'Keyword': 'Daryl Xin standup scrum software meeting', 'Name': 'calendar_88004', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Daryl Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588942800, 'Title': 'Software team standup'}",{},1594924360214.9998,1601372983
9TFnKyt8KQGqw6277,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b257'}, 'Body': 'Company-wide meeting to discuss what Daryl and Xin learned at the RoadBloc trade show this week, in conference room A', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588951800, 'Importance': 0, 'Keyword': 'RoadBloc meeting company roadbloc road bloc trade convention', 'Name': 'calendar_90001', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Michelle Daryl Xin Ivan Anna', 'Receiver': '', 'Sender': '', 'Start Time': 1588950000, 'Title': 'RoadBloc post-mortem'}",{},1594924363142.0,1601372983
GB9oPP4rj5QkPoyEf,save search,"{'strings': {'Name': 'calendar_90001'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: calendar_90001 - RoadBloc post-mortem'}","{""$and"":[{""Keyword"":""/meeting/i"",""$and"":[{""Person"":""/Xin/i""}],""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588996740},""End Time"":{""$gte"":1588564800}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}",1594924371112.0,1601372983
Gctagt4rHdNQXaJGi,save important document,"{'strings': {'Name': 'calendar_90001'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: calendar_90001 - RoadBloc post-mortem', 'type': 'save important document'}","{""strings"":{""Name"":""calendar_90001""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: calendar_90001 - RoadBloc post-mortem"",""type"":""save important document""}",1594924371114.0,1601372983
4aWBQZseB3jgdxiNk,user justification,"{'strings': {'Name': 'calendar_90001'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: calendar_90001 - RoadBloc post-mortem', 'type': 'save important document', 'reasoningText': 'Start building a timeline for each employee. Single, together, out of office, meetings, etc.', 'reasoningSelect': ""I'm saving this search to come back to later.""}","""{\""reasoningText\"":\""Start building a timeline for each employee. Single, together, out of office, meetings, etc.\"",\""reasoningSelect\"":\""I'm saving this search to come back to later.\"",\""searchText\"":\""Saved Document: calendar_90001 - RoadBloc post-mortem\""}""",1594924419494.9998,1601372983
pqaRPZ3D7SnnygjyA,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1594924419526.0,1601372983
8T4Ycm9yvexsYsC8v,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1594924423036.0,1601372983
FPXuDvZEvJGff9k8t,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1594924423040.0,1601372983
jGJHp9BnPaigzHkYh,user justification,"{'strings': {'Name': '', 'Keyword': 'meeting', 'Person': 'Ivan', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T00:00:00', 'end': '2020-05-08T23:59:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""meeting"" with people ""Ivan"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT', 'type': 'search from table', 'reasoningText': ""Ivan's wherabouts during time in question"", 'reasoningSelect': 'Just exploring the data'}","""{\""reasoningText\"":\""Ivan's wherabouts during time in question\"",\""reasoningSelect\"":\""Just exploring the data\"",\""searchText\"":\""Calendar Entry from Anna's Computer mentioning \\\""meeting\\\"" with people \\\""Ivan\\\"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT\""}""",1594924449601.0,1601372983
CebKu33PoaByBdbvp,search,"{'strings': {'Name': '', 'Keyword': 'meeting', 'Person': 'Ivan', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T00:00:00', 'end': '2020-05-08T23:59:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""meeting"" with people ""Ivan"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT', 'type': 'search from table', 'reasoningText': ""Ivan's wherabouts during time in question"", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/meeting/i"",""$and"":[{""Person"":""/Ivan/i""}],""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588996740},""End Time"":{""$gte"":1588564800}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1594924449605.0002,1601372983
39udkjyJEpQnPTosH,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1594924449616.9998,1601372983
qgXmmRxnrvhYePTzt,switch display tabs,{'tab': 'searchTable'},"""{\""tab\"":\""searchTable\""}""",1594924449618.0,1601372983
9YAJ4jorhWzGA8TmC,search,"{'strings': {'Name': '', 'Keyword': 'meeting', 'Person': 'Ivan', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T00:00:00', 'end': '2020-05-08T23:59:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""meeting"" with people ""Ivan"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT', 'type': 'search from table', 'reasoningText': ""Ivan's wherabouts during time in question"", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/meeting/i"",""$and"":[{""Person"":""/Ivan/i""}],""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588996740},""End Time"":{""$gte"":1588564800}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1594924449619.0,1601372983
4WbYZTsPYimXJDw3R,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b257'}, 'Body': 'Company-wide meeting to discuss what Daryl and Xin learned at the RoadBloc trade show this week, in conference room A', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588951800, 'Importance': 0, 'Keyword': 'RoadBloc meeting company roadbloc road bloc trade convention', 'Name': 'calendar_90001', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Michelle Daryl Xin Ivan Anna', 'Receiver': '', 'Sender': '', 'Start Time': 1588950000, 'Title': 'RoadBloc post-mortem'}",{},1594924451654.9998,1601372983
9iu6KdxLvujHvMiWW,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1594924458258.9998,1601372983
LheL7vaHzgkjTAi3X,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1594924458263.0,1601372983
FM2X38AcCKXgZFtBN,user justification,"{'strings': {'Name': '', 'Keyword': 'meeting', 'Person': 'Daryl', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T00:00:00', 'end': '2020-05-08T23:59:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""meeting"" with people ""Daryl"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT', 'type': 'search from table', 'reasoningText': ""Daryl's whereabouts during time in question"", 'reasoningSelect': 'Just exploring the data'}","""{\""reasoningText\"":\""Daryl's whereabouts during time in question\"",\""reasoningSelect\"":\""Just exploring the data\"",\""searchText\"":\""Calendar Entry from Anna's Computer mentioning \\\""meeting\\\"" with people \\\""Daryl\\\"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT\""}""",1594924483957.0,1601372983
rjWaDAzqcea2RjB5F,search,"{'strings': {'Name': '', 'Keyword': 'meeting', 'Person': 'Daryl', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T00:00:00', 'end': '2020-05-08T23:59:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""meeting"" with people ""Daryl"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT', 'type': 'search from table', 'reasoningText': ""Daryl's whereabouts during time in question"", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/meeting/i"",""$and"":[{""Person"":""/Daryl/i""}],""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588996740},""End Time"":{""$gte"":1588564800}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1594924483963.0002,1601372983
zyK9sDHhGipjxA7Je,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1594924483971.0,1601372983
2XLHmYWXoMXmzMokW,switch display tabs,{'tab': 'searchTable'},"""{\""tab\"":\""searchTable\""}""",1594924483973.0002,1601372983
2LxyMmQ8RsATjxKFo,search,"{'strings': {'Name': '', 'Keyword': 'meeting', 'Person': 'Daryl', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T00:00:00', 'end': '2020-05-08T23:59:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""meeting"" with people ""Daryl"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT', 'type': 'search from table', 'reasoningText': ""Daryl's whereabouts during time in question"", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/meeting/i"",""$and"":[{""Person"":""/Daryl/i""}],""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588996740},""End Time"":{""$gte"":1588564800}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1594924483973.0002,1601372983
c2bGif8CB42rKsFxK,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b257'}, 'Body': 'Company-wide meeting to discuss what Daryl and Xin learned at the RoadBloc trade show this week, in conference room A', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588951800, 'Importance': 0, 'Keyword': 'RoadBloc meeting company roadbloc road bloc trade convention', 'Name': 'calendar_90001', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Michelle Daryl Xin Ivan Anna', 'Receiver': '', 'Sender': '', 'Start Time': 1588950000, 'Title': 'RoadBloc post-mortem'}",{},1594924489079.9998,1601372983
Pc2mpwpTdaKSq2Cj3,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b252'}, 'Body': 'Daryl and Xin daily Scrum standup meeting in conference room B\n\nNote: Canceled; Daryl and Xin traveling', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588684500, 'Importance': 0, 'Keyword': 'Daryl Xin standup scrum software meeting', 'Name': 'calendar_88001', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Daryl Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588683600, 'Title': 'Software team standup (canceled)'}",{},1594924504504.0002,1601372983
XzxJREC57cedQmDZy,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b257'}, 'Body': 'Company-wide meeting to discuss what Daryl and Xin learned at the RoadBloc trade show this week, in conference room A', 'Destination': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Discovered': 'True', 'Document Source': ""Anna's Computer"", 'Document Type': 'Calendar Entry', 'End Time': 1588951800, 'Importance': 0, 'Keyword': 'RoadBloc meeting company roadbloc road bloc trade convention', 'Name': 'calendar_90001', 'Origin': {'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}, 'Person': 'Michelle Daryl Xin Ivan Anna', 'Receiver': '', 'Sender': '', 'Start Time': 1588950000, 'Title': 'RoadBloc post-mortem'}",{},1594924514336.0,1601372983
cWdzZCbqgCArNkQsX,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1594924522944.0,1601372983
k6Jxa2T2oGNmRQZue,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1594924522947.0,1601372983
e9Er5ZzMxK7gfa2Mx,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1594924532353.0002,1601372983
YrNh9qtuM3BzuRA3D,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1594924532357.0,1601372983
WYKHthETmzCq5jGhM,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1594924534002.0,1601372983
k29CyquxhZnhG5knP,switch display tabs,{'tab': 'searchTable'},"""{\""tab\"":\""searchTable\""}""",1594924534004.0,1601372983
99pbgCawE9P4LdJ7x,search,"{'strings': {'Name': '', 'Keyword': 'meeting', 'Person': 'Daryl', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Calendar Entry', 'Document Source': ""Anna's Computer""}, 'times': {'start': '2020-05-04T00:00:00', 'end': '2020-05-08T23:59:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Calendar Entry from Anna\'s Computer mentioning ""meeting"" with people ""Daryl"" happening from Mon, May 4, 2020 12:00 AM EDT till Fri, May 8, 2020 11:59 PM EDT', 'type': 'search from table', 'reasoningText': ""Daryl's whereabouts during time in question"", 'reasoningSelect': 'Just exploring the data'}","{""query"":{""$and"":[{""Keyword"":""/meeting/i"",""$and"":[{""Person"":""/Daryl/i""}],""Document Type"":""/Calendar Entry/"",""Document Source"":""/Anna's Computer/"",""Start Time"":{""$lte"":1588996740},""End Time"":{""$gte"":1588564800}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[]}}]}]}}",1594924534005.0,1601372983
9NoM3NYZs2ufGDHyo,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1594924534006.0,1601372983
9uwQHcHBJK8qH7sAY,switch display tabs,{'tab': 'searchTable'},"""{\""tab\"":\""searchTable\""}""",1594924534015.0,1601372983
