UserID,Timestamp,EventType,DocumentName,DocumentType,Source,Keywords,People,Sender,Receiver,StartTime,EndTime,Origin,Destination,ReasoningText,ReasoningSelect,InnocentOrGuilty,Suspect
1601372983,1594924483957.0,search,,Calendar Entry,Anna's Computer,meeting,Daryl,,,2020-05-04T00:00:00,2020-05-08T23:59:00,Any,Any,Daryl's whereabouts during time in question,Just exploring the data,N/A,N/A
1601372983,1594924489079.9998,read,calendar_90001,Calendar Entry,Anna's Computer,RoadBloc meeting company roadbloc road bloc trade convention,Michelle Daryl Xin Ivan Anna,,,1588950000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924504504.0002,read,calendar_88001,Calendar Entry,Anna's Computer,Daryl Xin standup scrum software meeting,Daryl Xin,,,1588683600,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924514336.0,read,calendar_90001,Calendar Entry,Anna's Computer,RoadBloc meeting company roadbloc road bloc trade convention,Michelle Daryl Xin Ivan Anna,,,1588950000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924535329.0,read,calendar_90001,Calendar Entry,Anna's Computer,RoadBloc meeting company roadbloc road bloc trade convention,Michelle Daryl Xin Ivan Anna,,,1588950000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924559987.0,read,calendar_90001,Calendar Entry,Anna's Computer,RoadBloc meeting company roadbloc road bloc trade convention,Michelle Daryl Xin Ivan Anna,,,1588950000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924601784.9998,search,,Email,Daryl's Computer,Roadbloc,Daryl,,,2020-05-04T00:00:00,2020-05-08T23:59:00,Any,Any,Looking for all related info re: Roadbloc trade show and/or travel,Just exploring the data,N/A,N/A
1601372983,1594924625836.0002,search,,Email,Daryl's Computer,Roadbloc,,,,2020-05-04T00:00:00,2020-05-08T23:59:00,Any,Any,Searching for relevant Roadbloc info,Just exploring the data,N/A,N/A
1601372983,1594924671521.0,search,,Any,Any,RoadBloc,,,,2020-05-04T00:00:00,2020-05-08T23:59:00,Any,Any,Searching for relevant RoadBloc info,Just exploring the data,N/A,N/A
1601372983,1594924680611.0,read,calendar_67601,Calendar Entry,Anna's Computer,Daryl trade show RoadBlock Road Bloc attending San Francisco Tuesday Thursday,Daryl,,,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924689251.0,read,calendar_67602,Calendar Entry,Anna's Computer,Xin trade show RoadBlock Road Bloc attending San Francisco Tuesday Thursday,Xin,,,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924692611.0,read,calendar_89005,Calendar Entry,Anna's Computer,Xin roadbloc road bloc mentoring cafeteria lunch intern networking convention,Xin,,,1588791600,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924705253.9998,read,calendar_89005,Calendar Entry,Anna's Computer,Xin roadbloc road bloc mentoring cafeteria lunch intern networking convention,Xin,,,1588791600,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924716255.0,read,calendar_67602,Calendar Entry,Anna's Computer,Xin trade show RoadBlock Road Bloc attending San Francisco Tuesday Thursday,Xin,,,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924734647.0,save,calendar_67602,Any,Any,,,,,,,,,Building timelines,I'm saving this search to come back to later.,N/A,N/A
1601372983,1594924739423.0,read,calendar_89005,Calendar Entry,Anna's Computer,Xin roadbloc road bloc mentoring cafeteria lunch intern networking convention,Xin,,,1588791600,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924749808.0,save,calendar_89005,Any,Any,,,,,,,,,Building timelines,I'm saving this search to come back to later.,N/A,N/A
1601372983,1594924803700.0,search,,Calendar Entry,Anna's Computer,meeting,Michelle,,,2020-05-04T00:00:00,2020-05-08T23:59:00,Any,Any,Searching calendars to understand whereabouts of employee,Just exploring the data,N/A,N/A
1601372983,1594924805759.0,read,calendar_90001,Calendar Entry,Anna's Computer,RoadBloc meeting company roadbloc road bloc trade convention,Michelle Daryl Xin Ivan Anna,,,1588950000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924838762.0,search,,Email,Michelle's Computer,meeting,Michelle,,,2020-05-04T00:00:00,2020-05-08T23:59:00,Any,Any,Seeking info on meeting requests that may have been off the books,Just exploring the data,N/A,N/A
1601372983,1594924840866.0,read,email_038,Email,Michelle's Computer,trade show debriefing meeting cool ideas software better everyone person,Daryl Ivan Michelle Xin Anna,Daryl,Michelle,1588896000,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924876526.0,read,email_038,Email,Michelle's Computer,trade show debriefing meeting cool ideas software better everyone person,Daryl Ivan Michelle Xin Anna,Daryl,Michelle,1588896000,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924894948.0,save,email_038,Any,Any,,,,,,,,,Daryl requesting outbrief from tradeshow ,I'm saving this search to come back to later.,N/A,N/A
1601372983,1594924925867.9998,search,,Any,Any,theft,,,,2020-05-04T00:00:00,2020-05-08T23:59:00,Any,Any,Any mention of theft?,Just exploring the data,N/A,N/A
1601372983,1594924949768.0,search,,Any,Any,software,,,,2020-05-04T00:00:00,2020-05-08T23:59:00,Any,Any,Anyone discussing software?,Just exploring the data,N/A,N/A
1601372983,1594924963177.0,read,email_004,Email,From Roadeez Email Server,new version download updates software recent version work later today daryl xin,Daryl Xin,Daryl,Xin,1588579380,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924968466.0,read,email_004,Email,Daryl's Computer,new version download updates software recent version work later today daryl xin,Daryl Xin,Daryl,Xin,1588579380,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924970728.0,read,email_004,Email,Xin's Computer,new version download updates software recent version work later today daryl xin,Daryl Xin,Daryl,Xin,1588579380,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924973473.9998,read,calendar_88000,Calendar Entry,Anna's Computer,Daryl Xin standup scrum software meeting,Daryl Xin,,,1588597200,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594924976032.0,read,server_log_0006.log,Network Log,From Roadeez Software Server,ivan shut down software server,Ivan,,,1588644000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
1601372983,1594924998947.0,save,server_log_0006.log,Any,Any,,,,,,,,,Why and what led to this?,I'm saving this search to come back to later.,N/A,N/A
1601372983,1594925010382.0,read,email_024,Email,From Roadeez Email Server,software server restart need tonight offline long connected down daryl xin ivan,Ivan Daryl Xin,Ivan,Xin,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925017487.9998,read,email_024,Email,From Roadeez Email Server,software server restart need tonight offline long connected down daryl xin ivan,Ivan Daryl Xin,Ivan,Daryl,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925019525.0,read,email_024,Email,Daryl's Computer,software server restart need tonight offline long connected down daryl xin ivan,Ivan Daryl Xin,Ivan,Daryl,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925031579.0,read,server_log_007.log,Network Log,From Roadeez Software Server,ivan boot up software server,Ivan,,,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
1601372983,1594925037745.0,read,calendar_88001,Calendar Entry,Anna's Computer,Daryl Xin standup scrum software meeting,Daryl Xin,,,1588683600,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925041559.0,read,server_log_007.log,Network Log,From Roadeez Software Server,ivan boot up software server,Ivan,,,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
1601372983,1594925048235.0,read,email_030,Email,From Roadeez Email Server,software server up problems connecting ASAP please daryl xin ivan,Ivan Daryl Xin,Ivan,Daryl,1588732560,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925068996.0,save,email_030,Any,Any,,,,,,,,,Restarted server 36 minutes later,I'm saving this search to come back to later.,N/A,N/A
1601372983,1594925076157.0,read,server_log_0006.log,Network Log,From Roadeez Software Server,ivan shut down software server,Ivan,,,1588644000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
1601372983,1594925086112.0002,read,email_030,Email,Ivan's Computer,software server up problems connecting ASAP please daryl xin ivan,Ivan Daryl Xin,Ivan,Xin,1588732560,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925099056.9998,read,email_031,Email,Michelle's Computer,time sheets due reminder signed today upload software server back into office everyone,"Michelle, Ivan, Daryl, Xin, Anna",Michelle,Ivan,1588772760,,"{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925108650.0,read,email_031,Email,From Roadeez Email Server,time sheets due reminder signed today upload software server back into office everyone,Michelle Ivan Daryl Xin Anna,Michelle,Ivan,1588772760,,"{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925111239.0,read,email_031,Email,From Roadeez Email Server,time sheets due reminder signed today upload software server back into office everyone,"Michelle, Ivan, Daryl, Xin, Anna",Michelle,Daryl,1588772760,,"{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925124696.0,read,server_log_0011.log,Network Log,From Roadeez Software Server,uploaded ivanTimeSheet.xlsx software server,Ivan,,,1588781520,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Ivan's Computer""}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
1601372983,1594925130404.0,read,email_033,Email,From Roadeez Email Server,remote access software server trade show update inspired daryl ivan,Daryl Ivan,Daryl,Ivan,1588809600,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925175939.0,read,email_033,Email,From Roadeez Email Server,remote access software server trade show update inspired daryl ivan,Daryl Ivan,Daryl,Ivan,1588809600,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925194003.0,save,email_033,Any,Any,,,,,,,,,Daryl requests remote access,I'm saving this search to come back to later.,N/A,N/A
1601372983,1594925199296.0,read,email_033,Email,Ivan's Computer,remote access software server trade show update inspired daryl ivan,Daryl Ivan,Daryl,Ivan,1588809600,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925201849.0,read,email_034,Email,From Roadeez Email Server,remote access software server granted head up future expect always watching email whim daryl ivan,Daryl Ivan,Ivan,Daryl,1588810260,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925217074.0,read,email_035,Email,From Roadeez Email Server,remote access software server thanks sorry short inspiration strikes ignore call daryl ivan,Daryl Ivan,Daryl,Ivan,1588810500,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925226213.0,read,calendar_90004,Calendar Entry,Anna's Computer,Daryl Ivan Anna Randy software engineer interview,Daryl Ivan Anna,,,1588860000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925235246.0,read,email_038,Email,From Roadeez Email Server,trade show debriefing meeting cool ideas software better everyone person,Daryl Ivan Michelle Xin Anna,Daryl,Ivan,1588896000,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925245953.0,read,calendar_88004,Calendar Entry,Anna's Computer,Daryl Xin standup scrum software meeting,Daryl Xin,,,1588942800,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925248814.0,read,email_038,Email,Anna's Computer,trade show debriefing meeting cool ideas software better everyone person,Daryl Ivan Michelle Xin Anna,Daryl,Anna,1588896000,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925314634.0,search,,Any,Daryl's Computer,,,,,2020-05-04T00:00:00,2020-05-08T23:59:00,Any,Any,Interested in other ideas/projects/initiatives,Just exploring the data,N/A,N/A
1601372983,1594925321271.0,read,email_004,Email,Daryl's Computer,new version download updates software recent version work later today daryl xin,Daryl Xin,Daryl,Xin,1588579380,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925327088.0,read,email_005,Email,Daryl's Computer,quarterly report little under projectiosn confident catch up tighten belts make ends work everyone,Michelle Daryl Ivan Anna Xin,Michelle,Daryl,1588586400,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925339307.9998,read,email_011,Email,Daryl's Computer,uplyft lift bedroom help worries go away daryl,Daryl,Uplyft,Daryl,1588598580,,"{'lat': 37.126884, 'lon': -78.471705, 'city': 'Prince Edward', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925346035.0002,read,email_012,Email,From Daryl's Computer,trade show tickets reminder two days yet request daryl anna,Daryl Anna,Anna,Daryl,1588602300,,"{'lat': 42.377072, 'lon': -71.144473, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925352355.0,read,email_013,Email,From Daryl's Computer,forgot book flight earliest tomorrow whatever can get daryl anna xin,Daryl Anna,Daryl,Anna,1588602420,,"{'lat': 42.377072, 'lon': -71.144473, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925358212.0,read,email_014,Email,From Daryl's Computer,book flight confirmation calendar soon office daryl anna xin,Daryl Anna,Anna,Daryl,1588603500,,"{'lat': 42.377072, 'lon': -71.144473, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925364006.0,read,email_016,Email,From Daryl's Computer,tickets san francisco .com source cheap plane daryl,Tickets.com Daryl,Tickets.com,Daryl,1588603980,,"{'lat': 32.924546, 'lon': -96.816523, 'city': 'Dallas', 'Country': 'USA'}","{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925372111.0,read,email_013,Email,From Daryl's Computer,forgot book flight earliest tomorrow whatever can get daryl anna xin,Daryl Anna,Daryl,Anna,1588602420,,"{'lat': 42.377072, 'lon': -71.144473, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925396161.0,save,email_013,Any,Any,,,,,,,,,Last minute request for travel. Why not sooner?,I'm saving this search to come back to later.,N/A,N/A
1601372983,1594925399495.0,read,email_020,Email,Daryl's Computer,pushed new version changes update whatever daryl xin,Daryl Xin,Xin,Daryl,1588626420,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925403761.0,read,email_021,Email,Daryl's Computer,important credit send michaile please daryl,Daryl,Michaile,Daryl,1588651260,,"{'lat': 39.030326, 'lon': 125.730638, 'city': 'Pyongyang', 'Country': 'North Korea'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925421090.0002,read,email_039,Email,Daryl's Computer,please is not virus daryl,Daryl,Sergei,Daryl,1588678680,,"{'lat': 59.993042, 'lon': 29.770728, 'city': 'St. Petersburg', 'Country': 'Russia'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925429865.0,read,email_024,Email,Daryl's Computer,software server restart need tonight offline long connected down daryl xin ivan,Ivan Daryl Xin,Ivan,Daryl,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925437293.0,read,email_039,Email,Daryl's Computer,prince nigeria bank recently deposed desparately help moving riches international bank rewarded assistance daryl,Daryl,Bakare,Daryl,1588696140,,"{'lat': 9.051477, 'lon': 7.897507, 'city': 'Gitata', 'Country': 'Nigeria'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925443684.0002,read,email_029,Email,Daryl's Computer,weekend food refridgerator someone again names kidding future everyone,Anna Ivan Daryl Xin Michelle,Anna,Daryl,1588712100,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925451005.0,read,email_030,Email,Daryl's Computer,software server up problems connecting ASAP please daryl xin ivan,Ivan Daryl Xin,Ivan,Daryl,1588732560,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1601372983,1594925453484.0,read,email_031,Email,Daryl's Computer,time sheets due reminder signed today upload software server back into office everyone,"Michelle, Ivan, Daryl, Xin, Anna",Michelle,Daryl,1588772760,,"{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
